,0
0,22.424194435595442
1,42.960546662241896
2,61.10588483597688
3,76.93610271256347
4,90.66300883369016
5,102.54295727989864
6,112.74375894006562
7,121.42385650292745
8,128.64329331149392
9,134.2732867329628
10,138.4096575795337
11,141.3084665024603
12,143.15355778572624
13,144.11554631487806
14,144.15036408172628
15,143.24756442477417
16,141.5246860657556
17,139.17806024771062
18,136.2969140824933
19,132.87073258574435
20,129.17611752408249
21,125.56441563691226
22,122.26058433284989
23,119.1215563811547
24,116.21952272295486
25,113.35981351359572
26,110.52929537350124
27,107.91850995783429
28,105.48340046961577
29,103.2780181223192
30,101.04040393907883
31,98.30632647065288
32,95.1748390367056
33,91.73511107149596
34,88.62842978790945
35,85.58721632760285
36,82.35450302459846
37,79.38492080510264
38,76.89000157690276
39,74.88529336511596
40,73.43501978480671
41,72.51456270785545
42,71.76187742582763
43,71.59218438517945
44,71.82214741169533
45,72.21392965754907
46,73.25769043179072
47,74.91983823766688
48,76.97072952029609
49,79.49965239225018
50,82.15574193772366
51,84.75495440644647
52,87.4952816314752
53,89.96842401097834
54,92.0537346488042
55,92.78553624353538
56,92.63579405776343
57,92.50551835614183
58,91.50082173004952
59,90.27155452468102
60,88.34587481603356
61,86.2811487669048
62,83.42116277164205
63,80.46305837267506
64,76.93298598375178
65,73.0428793202619
66,69.4673689478913
67,66.55633903334015
68,63.84549021053408
69,61.62782961761391
70,60.74991379211025
71,60.58812973558403
72,61.630016450295635
73,63.63486002006316
74,65.3578405090695
75,67.5225176300425
76,69.77384117121403
77,71.23585730327108
78,72.61731169578978
79,73.97676366878208
80,75.22187526881486
81,76.86943031301746
82,79.49047201147428
83,82.46085776423753
84,85.68006614404291
85,88.04173002896022
86,89.57816672510654
87,90.63752390399519
88,90.60125646654703
89,89.6644108902634
90,87.7448188355929
91,85.2322497074758
92,83.10682746201861
93,81.45352026983491
94,80.08315292654585
95,79.71332771319132
96,79.91852888320975
97,80.71654833430298
98,82.12019903981673
99,83.85338272006177
100,85.21897249392882
101,86.18197137689569
102,86.45556024966206
103,86.09321144621025
104,84.84195325557747
105,82.16345926216692
106,78.38128823605317
107,73.80504980314801
108,69.08575073964728
109,64.56605202308809
110,60.666145018605334
111,57.66021232107687
112,55.713728365250304
113,54.833451455447374
114,54.067610543918825
115,54.169219131200386
116,55.13998227309649
117,57.17521250791093
118,59.760003777398
119,63.187527003281176
120,66.35883432562446
121,69.26025663533832
122,72.08418167925856
123,74.900652094305
124,78.04240023005195
125,81.13024005541132
126,83.25067992776347
127,84.59531744962482
128,85.48093665810195
129,86.54866566812763
130,87.2139407073503
131,87.49153820266994
132,87.53059156237316
133,87.65816780487418
134,88.17961926827084
135,88.91449193805009
136,89.13253864936098
137,88.72863477542137
138,88.23206442879345
139,88.08749295882572
140,88.11482891866578
141,87.84556979079204
142,87.6498525316959
143,88.15854484460968
144,89.9627537333618
145,92.39134352477325
146,95.33267062407478
147,98.12759764226941
148,101.51932140396121
149,105.40502031527964
150,109.62817311741262
151,113.53369262013638
152,117.42244528081166
153,120.88298304830705
154,123.97129926507313
155,126.55092295779335
156,128.70197606854455
157,130.49500701797663
158,131.96141702168634
159,132.98673031767035
160,134.00634157059375
161,135.2766218724006
162,136.9685075448495
163,138.81447462322998
164,140.46636747375533
165,142.04484400774032
166,143.5647925489509
167,144.66473848911568
