,0
0,426.2355446520011
1,803.9886584582539
2,1137.4569469717576
3,1429.238759671495
4,1684.1873011846073
5,1908.491164099765
6,2102.4795961155924
7,2269.9131475126674
8,2412.8700870928883
9,2536.7963532578697
10,2644.554790857379
11,2741.0567832446445
12,2827.3889762468552
13,2905.1827944533366
14,2974.839697492221
15,3038.0489953608662
16,3098.9155118067356
17,3156.839031868682
18,3210.363058697304
19,3260.145406146658
20,3306.2160906705913
21,3351.0111795247485
22,3393.4023234577685
23,3435.5009956842114
24,3478.623959124797
25,3521.578798527329
26,3563.604041230893
27,3604.675848103925
28,3645.9308694032484
29,3690.482615308331
30,3737.7896637704143
31,3785.9759356699938
32,3838.5134293085835
33,3894.1153128275205
34,3949.771238687463
35,4005.0644279893736
36,4058.58971448141
37,4111.543364984985
38,4161.14783919996
39,4209.869227229734
40,4257.617283288787
41,4304.516243674163
42,4350.8978032696905
43,4392.686426197824
44,4430.3765417007835
45,4463.596412424523
46,4493.695873792615
47,4520.808232906389
48,4541.100908414404
49,4553.668917652973
50,4558.340834693585
51,4558.249398327016
52,4555.776724744617
53,4551.420749397073
54,4544.5179702764035
55,4538.765735179814
56,4536.796294768703
57,4535.082881611036
58,4539.332527549154
59,4552.120118401172
60,4570.242801836784
61,4593.5112032887
62,4623.44680187462
63,4656.55488251921
64,4693.162225823415
65,4730.89950901877
66,4768.435705436896
67,4806.241138411322
68,4843.747562040182
69,4880.972529504446
70,4915.747123387442
71,4948.478897392818
72,4980.666621417227
73,5013.241437677866
74,5042.255261969831
75,5068.44692329783
76,5090.380138690971
77,5109.8347775989005
78,5125.411806152161
79,5137.91110293327
80,5147.387508192415
81,5154.097868217448
82,5159.141920154366
83,5163.209566901825
84,5166.073735036204
85,5165.977337609547
86,5163.249284084689
87,5155.831462861003
88,5144.403098090151
89,5129.634554590775
90,5113.331233568841
91,5094.949309875434
92,5074.950194507911
93,5051.879576036893
94,5027.393152497551
95,5003.314781396912
96,4981.245783225298
97,4958.513909764847
98,4935.033568334861
99,4911.773272531698
100,4886.568935067048
101,4859.618128376874
102,4830.975855322466
103,4801.326678217689
104,4772.83591414402
105,4745.564776140968
106,4720.294595073351
107,4697.694767098813
108,4678.144751724804
109,4663.403569214103
110,4651.575449382826
111,4642.029756093459
112,4634.10751292162
113,4625.435744099333
114,4617.891305223944
115,4608.688337586906
116,4596.685269916649
117,4579.413391030378
118,4556.995481656981
119,4530.260851772202
120,4497.794004006229
121,4457.137414843543
122,4413.17842597932
123,4369.4310460536435
124,4328.390616689805
125,4288.153337030151
126,4248.814244002358
127,4211.300418864303
128,4175.879980044109
129,4141.09575939059
130,4105.988299096052
131,4072.3767125003815
132,4040.4025012397365
133,4010.573552564594
134,3981.358532492122
135,3954.3540462991086
136,3930.9366459612315
137,3909.965305751988
138,3894.6195438967743
139,3879.4722140020417
140,3867.2040877637164
141,3859.4167210990436
142,3853.1026422070813
143,3848.040477803564
144,3844.408844106403
145,3841.5306019940667
146,3841.2719493223544
147,3844.910834519944
148,3851.6578152764855
149,3862.0740024939496
150,3875.1271242772887
151,3892.4794267455923
152,3911.1109198414724
153,3932.2314061525826
154,3954.4477287425902
155,3979.851159551593
156,4008.4536367871406
157,4038.566165579747
158,4069.5904275974835
159,4101.029656574392
160,4133.820676001584
161,4165.013948729748
162,4194.902065361666
163,4223.652302367304
164,4251.239937010026
165,4278.239300302245
166,4303.535126024184
167,4327.719848994601
168,4352.692174023789
169,4379.02804613378
170,4408.535555153879
171,4434.207088001364
172,4464.786375224197
173,4500.374056779593
174,4539.097670005323
175,4581.953665427247
176,4628.311290765416
177,4679.074613790036
178,4733.582213148475
179,4790.532033397216
180,4848.8682051696505
181,4906.224084161111
182,4962.217579783081
183,5017.703817113874
184,5072.455783787186
185,5125.919344762684
186,5175.845103730049
187,5223.164403183691
188,5266.955280324181
189,5307.318930450109
190,5345.749106507105
191,5382.9205291206135
192,5417.168603761976
193,5447.580199702305
194,5472.353634669642
195,5491.901595305715
196,5506.277205799459
197,5514.423139786336
198,5516.772908639443
199,5513.525614258605
200,5505.946364659688
201,5493.360477403072
202,5475.816259483861
203,5452.005413505218
204,5424.271647114118
205,5392.325138367965
206,5354.424277030027
207,5312.127159205023
208,5264.511140174325
209,5213.621968426196
210,5159.944334760486
211,5102.407367587829
212,5041.815637681622
213,4977.971824185473
214,4912.239029418526
215,4843.37240722977
216,4773.672452074833
217,4702.35798597597
218,4629.8473903112
219,4555.804106385433
220,4480.318800868041
221,4404.654337780712
222,4328.321067527479
223,4252.254626278021
224,4176.222931804177
225,4099.249831068218
226,4019.9256089476835
227,3937.3305983453224
228,3865.472939121268
229,3791.7450227342797
230,3716.1320781869936
231,3640.952049441332
232,3568.1396556751192
233,3499.81042076583
234,3436.4971139301288
235,3379.723515403314
236,3326.897282447439
237,3277.6190428438804
238,3231.8466348923516
239,3190.7599885641457
240,3153.081755146264
241,3116.2386382796153
242,3082.5789918857527
243,3049.453510216549
244,3019.75228303064
245,2995.002472486876
246,2977.7393050323417
247,2966.2957287664626
248,2962.0171873558184
249,2964.096135587183
250,2972.4909850166414
251,2987.1445346920245
252,3005.4685260321803
253,3029.496708436522
254,3056.648242503469
255,3086.088102549089
256,3118.406573507852
257,3152.740836229935
258,3188.0419664859573
259,3220.473775139589
260,3251.877995062943
261,3283.9646832190338
262,3315.6766869729036
263,3347.9144588806516
264,3379.6767432338206
265,3411.768998710845
266,3443.03698668901
267,3473.5019079926524
268,3503.899820604121
269,3536.643507743816
270,3571.1402829175936
271,3606.7077641459828
272,3642.545111204497
273,3679.966720113989
274,3717.621928596487
275,3753.703347877771
276,3790.0171168519287
277,3824.903461424425
278,3861.879851588725
279,3900.6110688055164
280,3937.731885440425
281,3975.0124819253815
282,4008.327840738858
283,4035.6006293338937
284,4058.132443764891
285,4077.735122319859
286,4093.790548343265
287,4109.801528248418
288,4126.323862166579
289,4144.396776647925
290,4158.759963675948
291,4171.206982130273
292,4180.264767240663
293,4189.51261906171
294,4199.182181566284
295,4206.669302467339
296,4214.080121652014
297,4222.879725459496
298,4229.993639978559
299,4236.204936157744
300,4237.888474404621
301,4237.664438312361
302,4234.6620163429625
303,4231.770010060466
304,4228.802924411159
305,4228.1801062382565
306,4225.865755530662
307,4222.508877957681
308,4221.599911777579
309,4222.620267449166
310,4225.0277105148625
311,4228.722261554169
312,4233.216789486861
313,4238.492754226076
314,4243.372436092213
315,4248.614955475965
316,4253.198372096633
317,4255.592586379009
318,4256.239721263743
319,4253.653915420916
320,4247.519246232074
321,4238.8990679265935
322,4225.144653825901
323,4209.959098831876
324,4193.403801214468
325,4176.47874626903
326,4158.486125621351
327,4138.558024930338
328,4118.815797512387
329,4098.622569156017
330,4076.2211412578818
331,4051.2934018216615
332,4023.870662079856
333,3994.647569649138
334,3965.1948783652806
335,3936.3892058105325
336,3907.8968717691087
337,3878.0354485590237
338,3844.824354074208
339,3809.007219338634
340,3770.2192025094582
341,3727.9599197362795
342,3691.1943437236137
343,3648.325001563088
344,3603.629504822572
345,3561.5959770213453
346,3521.8073408445816
347,3486.316698826791
348,3456.853098226361
349,3435.088415120895
350,3417.4501114363165
351,3402.6736538291457
352,3391.0701043067943
353,3383.4946289391382
354,3379.172021250427
355,3377.8400951661283
356,3378.9039671861506
357,3383.220398331434
358,3392.2300043912287
359,3404.373650928296
360,3416.8234978163905
361,3430.8622477968834
362,3447.414800493653
363,3466.695014130222
364,3485.4180431407267
365,3509.3615063776892
366,3536.7486077602553
367,3564.1471962132805
368,3593.9101772105287
369,3622.286676768447
370,3653.149765195437
371,3685.4763667507036
372,3715.7313813721644
373,3745.2833987674903
374,3774.558713322957
375,3802.662274730257
376,3829.4451612704056
377,3855.2375743793637
378,3881.0700005775807
379,3902.6500195198296
380,3926.682894514271
381,3949.438389617402
382,3970.665281729461
383,3988.1247353808167
384,4002.7753393274916
385,4015.644045352334
386,4025.5483210653883
387,4033.4688318034327
388,4040.8571475126846
389,4047.3763854237422
390,4053.6008824203386
391,4059.547237819416
392,4064.4885784034
393,4069.8507478929637
394,4073.3134207535068
395,4073.576696099674
396,4070.4288123785927
397,4061.2376582698193
398,4042.742822236635
399,4026.6523148877654
400,4002.204939071993
401,3971.98870399712
402,3938.347840060895
403,3901.5966538599055
404,3863.1714521060007
405,3824.469653794313
406,3786.5751925953823
407,3747.9232061593357
408,3708.650554206729
409,3668.0456041366215
410,3625.1705302661635
411,3580.630572635542
412,3535.8919863827864
413,3490.158382819531
414,3444.915407006029
415,3399.6327895992517
416,3355.2517679251587
417,3309.74882279576
418,3263.838175628511
419,3217.5756773183307
420,3171.32623493768
421,3125.246037576303
422,3081.611645176024
423,3039.0202888305485
424,3000.095392551671
425,2963.5789771398167
426,2930.6215810562694
427,2900.8160222621873
428,2875.362468392026
429,2852.017711940783
430,2832.2930900859496
431,2817.942159412096
432,2806.6179187443495
433,2798.1888323777675
434,2793.8188997174916
435,2795.6973939522604
436,2803.3900635820273
437,2816.483576373097
438,2833.5631001407846
439,2856.025031850641
440,2881.824759397705
441,2911.4036957412022
442,2943.7632785192786
443,2977.776184122392
444,3015.334194630193
445,3055.373153149963
446,3095.365926851809
447,3137.641228379064
448,3183.0036068557697
449,3235.3968442393048
450,3292.245105584379
451,3352.080315548217
452,3412.2239906068817
453,3472.378041387233
