,0
0,350.97356440798353
1,661.8498294281593
2,936.1112768874403
3,1175.885996420146
4,1384.9034408556608
5,1568.0422743918323
6,1725.643211287061
7,1861.0397960591588
8,1976.424632208534
9,2076.6214951177412
10,2165.1700291450493
11,2246.374279867421
12,2320.850299192847
13,2389.7434041833585
14,2452.708912010255
15,2510.447993386461
16,2565.309554767966
17,2615.744024742074
18,2660.143301202724
19,2698.888431334472
20,2731.515990551474
21,2761.096787046504
22,2788.002064729358
23,2814.9550324698557
24,2843.6789705403316
25,2873.702551493061
26,2904.713831716434
27,2936.845931863291
28,2970.3748564052567
29,3007.236518356883
30,3046.5130376609204
31,3086.508282034798
32,3129.793076811856
33,3175.2812053930993
34,3220.643489338659
35,3265.487564637969
36,3308.43303208816
37,3350.523102642358
38,3389.7825130209076
39,3428.1404413760492
40,3465.6745231246286
41,3502.6369638317883
42,3539.383211611643
43,3572.9297310754023
44,3603.357247518813
45,3630.506792133899
46,3655.2375443428195
47,3677.5266482234574
48,3694.4346088503776
49,3705.824141949046
50,3711.551889748558
51,3713.8309849385773
52,3715.162834804302
53,3715.752582841295
54,3714.7383395570573
55,3715.055376349951
56,3719.0699652681583
57,3722.5626576269988
58,3730.8807369780143
59,3745.1968530757586
60,3762.2974004854946
61,3782.2815404199555
62,3806.490110774166
63,3832.1913087679104
64,3859.855544446479
65,3888.136565442871
66,3916.3031122897946
67,3944.822649731214
68,3973.136599034135
69,4001.3227023985296
70,4027.5915124555845
71,4052.4449771255213
72,4077.131120073436
73,4102.747679192906
74,4126.2255333128805
75,4148.4458803249145
76,4168.425572427297
77,4187.667863236915
78,4204.647379632325
79,4219.297944112844
80,4231.421566386991
81,4241.274690417371
82,4249.39104838901
83,4255.979101785905
84,4260.599178921639
85,4261.69407772603
86,4259.8632012624885
87,4253.616304683555
88,4243.976400197617
89,4232.096221750752
90,4219.734377191812
91,4206.407592470889
92,4192.398105153165
93,4176.323277094007
94,4159.112214983828
95,4141.922436329162
96,4125.630458915341
97,4108.052760532123
98,4089.0826515058
99,4069.844662775519
100,4048.4396278312406
101,4025.1671560695786
102,4000.4107351650964
103,3975.0055956015094
104,3950.719596307729
105,3927.701051046398
106,3906.4951705151866
107,3887.3012520312463
108,3870.1776483811614
109,3856.9020285985644
110,3846.225055022541
111,3837.311945293697
112,3829.3350114250065
113,3820.186025483613
114,3812.2264077146006
115,3802.3822357604085
116,3789.5995094477717
117,3771.9688573247117
118,3749.7882440605094
119,3723.844353141667
120,3693.0017008612854
121,3655.6233558930226
122,3615.783032367989
123,3576.468086889088
124,3539.7990041333187
125,3504.589782923934
126,3471.273095829879
127,3440.739735610412
128,3413.033741256154
129,3386.7060681669195
130,3360.185608462974
131,3334.403091519916
132,3308.725036520411
133,3283.6312466968084
134,3257.9905544606245
135,3233.36483322495
136,3211.2989721330437
137,3190.872895070719
138,3174.8673378676085
139,3158.9398649691384
140,3145.4890700763235
141,3135.6840956127553
142,3127.4914255113567
143,3121.2148226977424
144,3116.827034888394
145,3113.9429318692696
146,3114.2174723388225
147,3118.657684048246
148,3126.4962289390364
149,3138.0933879638433
150,3152.4158978118385
151,3170.4001916490442
152,3189.797603181355
153,3211.4233901505654
154,3233.993587639728
155,3258.7078551179516
156,3285.4784613462525
157,3312.9607974635724
158,3340.4200813274792
159,3367.1950476612856
160,3393.8162774318953
161,3418.0541535492025
162,3440.317234029778
163,3460.872542453919
164,3479.9993105446642
165,3498.621942116063
166,3516.0848532140367
167,3533.3295885283524
168,3552.5920852129275
169,3574.515508265558
170,3600.249066205182
171,3622.637261612655
172,3650.3422044332315
173,3683.1816405601658
174,3719.2420507292836
175,3758.8420499029985
176,3800.953114528753
177,3845.6154344973506
178,3892.166347642509
179,3939.766009516912
180,3987.989079638219
181,4035.188043980892
182,4081.4680107053655
183,4127.818983634307
184,4174.172500740571
185,4219.936389721366
186,4263.18578550141
187,4304.151669090435
188,4341.702844684544
189,4375.730412035228
190,4407.480404277922
191,4437.385291482809
192,4464.172538616519
193,4487.397185571455
194,4505.727236719812
195,4520.037321253223
196,4530.793053961695
197,4537.1852569351395
198,4539.292484495455
199,4536.901474034674
200,4531.0392381656
201,4521.243827448059
202,4507.4523938619295
203,4488.558131048106
204,4466.649686103413
205,4441.593785724399
206,4412.00686623503
207,4378.877155594214
208,4341.147216055443
209,4300.217270099447
210,4256.5543100519335
211,4208.994668363009
212,4158.261463149363
213,4104.312190689043
214,4048.5237719285383
215,3989.935488550993
216,3930.7772251389815
217,3870.437979868356
218,3809.492440256607
219,3747.599393993073
220,3684.618669583968
221,3621.4705849528386
222,3557.621914763605
223,3493.670876747315
224,3429.2736588563826
225,3363.8978847397175
226,3296.7334718346683
227,3227.480392217333
228,3167.230212950251
229,3106.158829060363
230,3044.0905713704924
231,2982.4352402392688
232,2922.5549930153074
233,2866.414364107297
234,2814.5417108777046
235,2767.7614381979356
236,2723.9045458893024
237,2682.6202091808354
238,2644.1068135968626
239,2609.1634085732135
240,2576.733414779241
241,2544.9479568801985
242,2515.573691368966
243,2486.438785151022
244,2460.052453806395
245,2437.9180522930646
246,2422.012803695055
247,2411.309429113701
248,2407.061568109731
249,2408.80883048304
250,2416.1828386186107
251,2429.205706747944
252,2445.777030578504
253,2467.8751021114604
254,2492.820221926867
255,2519.93149026632
256,2549.7540338992526
257,2581.9553001129934
258,2615.6341064305793
259,2647.271199506585
260,2678.292805626991
261,2709.9775060409834
262,2740.8320120260737
263,2771.2292686689484
264,2800.461359898683
265,2829.476493250189
266,2857.6239593226
267,2885.167589202436
268,2912.553002514533
269,2941.3650837245855
270,2970.6836615303064
271,2999.9423679657393
272,3028.6227913763023
273,3057.7061761085993
274,3086.546379110666
275,3113.331375518284
276,3139.59314595369
277,3164.42416144264
278,3190.7882231266058
279,3218.9190975406755
280,3246.6913427130844
281,3275.5282814126167
282,3302.327281785987
283,3324.773031596227
284,3343.67823127894
285,3360.1257550029
286,3373.166815561846
287,3385.4621554722626
288,3397.0208521845634
289,3409.2762694992057
290,3418.3348054867724
291,3425.643517021685
292,3430.1890386346004
293,3435.5704019315276
294,3442.2726813947793
295,3447.471048822478
296,3452.5105640444567
297,3458.381364742471
298,3462.4869926675547
299,3465.487481326678
300,3464.279196128537
301,3461.768759992285
302,3457.365080933739
303,3453.6310047841584
304,3450.106046423171
305,3449.059902710432
306,3447.5653967165076
307,3446.324275749191
308,3448.0833061002236
309,3452.0849416479714
310,3457.7506671756532
311,3464.8242262482117
312,3472.5511942737876
313,3481.190404289379
314,3489.3664371678174
315,3497.742468105516
316,3505.166941120677
317,3511.025297891333
318,3515.728110616733
319,3517.75364706673
320,3516.8402822124954
321,3514.3446815761695
322,3507.9346380341303
323,3500.3327847723276
324,3491.1012886552267
325,3480.7506889830875
326,3468.3215176037897
327,3453.4333953188657
328,3437.592121674574
329,3420.163182121703
330,3399.722910460047
331,3376.554548668236
332,3350.886677336676
333,3323.2439215828176
334,3295.183197165486
335,3267.2508401162772
336,3239.649636594291
337,3211.1254926566016
338,3180.094929288561
339,3147.695059629571
340,3113.3544982363446
341,3076.631438100387
342,3044.682375782104
343,3008.1789211390965
344,2970.6072100427946
345,2935.62023239268
346,2902.972803148816
347,2874.224816996162
348,2850.7401860829887
349,2833.938120888869
350,2820.576319178198
351,2809.3692288886164
352,2800.0049720291036
353,2792.4616742428884
354,2786.028591779202
355,2780.231679790247
356,2774.791470639185
357,2771.4116150275427
358,2772.9272496083695
359,2778.7723833994382
360,2787.105807836827
361,2798.7848935359225
362,2814.8731061028207
363,2835.144836364687
364,2855.928069895362
365,2881.3990601723644
366,2909.512762148503
367,2937.2632407375213
368,2966.2116746936977
369,2993.858383313542
370,3023.3610763721113
371,3053.966301250199
372,3082.419261019559
373,3109.993058498711
374,3136.8281995561674
375,3162.1733933650803
376,3186.059601302429
377,3208.634741882725
378,3230.69638700656
379,3248.640673183323
380,3267.8998803953596
381,3285.7659886673937
382,3302.082950040733
383,3315.145722656354
384,3325.7632030611976
385,3335.020868284613
386,3342.1332943721827
387,3348.128388880662
388,3353.9469563772427
389,3359.3094866234537
390,3364.670566568161
391,3369.730966328405
392,3373.576796270775
393,3377.4559284485595
394,3379.5014873204605
395,3378.5349984524223
396,3374.364219593703
397,3364.812480333163
398,3347.4276789596165
399,3332.3029017646313
400,3309.88199590043
401,3282.3110265047053
402,3251.8599010928338
403,3218.9962701889485
404,3185.0012117159695
405,3151.059706777557
406,3118.042436210134
407,3084.516755370903
408,3050.3816517127166
409,3014.594196870674
410,2976.0809865566707
411,2935.216915812573
412,2893.314520376492
413,2850.020468033363
414,2806.912790936078
415,2764.5015161699034
416,2724.0389043452906
417,2684.1429347175745
418,2645.4137069620238
419,2608.1729011721595
420,2572.019271200589
421,2536.248434329984
422,2502.4248777483012
423,2469.026314432966
424,2437.6636389704768
425,2407.4509059440957
426,2379.818068311862
427,2354.4833047068732
428,2333.346697289266
429,2314.2815912489423
430,2298.256750454438
431,2286.6330700663802
432,2277.5744653723905
433,2270.9726264467195
434,2268.1849791942122
435,2270.9012954110613
436,2278.38128957564
437,2289.3982057085705
438,2302.8948674838734
439,2320.384323544653
440,2339.6947682077766
441,2361.264017048766
442,2385.1712751958244
443,2411.3707386828996
444,2440.9779943264475
445,2472.9253836856656
446,2505.478327447768
447,2540.5533620072706
448,2578.4159772152034
449,2621.5259037075725
450,2668.117813254342
451,2716.895467363578
452,2765.883266138454
453,2815.4006822725805
454,2862.448283952503
455,2905.614642711123
456,2943.169374831122
457,2976.6922611507716
458,3004.851798398039
459,3032.5622363068874
460,3056.8620990038944
461,3079.0669873623956
462,3101.1605297597143
463,3120.7836527281393
464,3140.059293464759
465,3158.6541241766326
466,3176.6834466041973
467,3194.9840498154103
468,3212.683365388626
469,3227.406614515207
470,3243.438956238913
471,3258.422177810501
472,3274.546726034073
473,3292.03374512899
474,3307.2728912424395
475,3322.202800249141
476,3336.588661163578
477,3349.712457789562
478,3363.1524214317183
479,3376.3788420790997
480,3386.655922323309
481,3392.442630366132
482,3395.232541200233
483,3399.615741418764
484,3404.1198125819947
485,3409.1835600070444
486,3413.9790167516608
487,3419.5772367628815
488,3423.133741650638
489,3423.376505467763
490,3420.098519161707
491,3415.1205399839896
492,3408.5697810184674
493,3401.2223398316955
494,3393.473122971949
495,3384.5592763232257
496,3376.3653505076036
497,3368.1909793965087
498,3361.4083489855134
499,3357.1905570696285
500,3353.6068404716157
501,3352.580834591839
502,3354.8442421179566
503,3358.95595125287
504,3362.6769900057725
505,3366.11955394519
506,3365.3405237761176
507,3363.2198248861973
508,3360.483654045968
509,3360.2148193519806
510,3363.037501775129
511,3370.975832212242
512,3382.930840791013
513,3393.331698254545
514,3407.107048343078
515,3422.36662528643
516,3437.5725019209385
517,3451.2205329600183
