,0
0,15.491668096772344
1,28.21321483832154
2,38.599185449114174
3,47.56843725455864
4,55.19720891874195
5,61.09696649393433
6,65.77112033550004
7,68.93102906462572
8,71.01619799440066
9,72.75254941207385
10,74.50458153939555
11,75.95528980527952
12,77.40616401788692
13,79.48538002761427
14,82.42061418740734
15,86.31415025736543
16,90.86194160869928
17,95.83617756815556
18,101.21415837399539
19,107.04082094277379
20,112.74980006493546
21,117.84531251688381
22,122.18567134031457
23,125.96274272340592
24,129.2209645617415
25,132.05841470544703
26,134.69661138669017
27,136.94250707980007
28,138.97664624766003
29,141.30886016393487
30,144.50687010994042
31,149.60341551241135
32,156.30299872611445
33,163.6534863951627
34,171.59532557590012
35,179.3543650650574
36,185.93057787196943
37,191.4053959994856
38,195.84559146180356
39,198.50822604623804
40,199.44962474370575
41,198.16627246502753
42,194.58121720598723
43,189.15664962169072
44,182.92880089054987
45,176.56176903118399
46,170.30261067764118
47,164.89702276647438
48,160.7922148741014
49,158.2405365512469
50,157.10301185760423
51,156.93572808211488
52,157.52513314195463
53,159.08746937135993
54,161.21430371247402
55,163.8492579820377
56,167.22206572958916
57,170.15640846995893
58,173.75860209068983
59,178.11914402575118
60,183.2710123049258
61,189.1324569641204
62,195.88990283561728
63,203.40377644537827
64,211.5360444149946
65,219.81018491205518
66,227.56807133466978
67,234.51481618466786
68,240.53218645293273
69,245.91215064655142
70,250.42967785219045
71,253.9477595868437
72,256.4060055873862
73,257.77569302068264
74,257.97122189451943
75,257.2505126807902
76,255.9411062930784
77,254.08597543480354
78,251.81318829172875
79,249.07970791216366
80,246.05065344999522
81,242.80867753341138
82,239.7606482637585
83,237.17193416086585
84,234.9233020019914
85,233.08329236842047
86,231.63597381894397
87,230.81923893400625
88,230.63752032365295
89,230.99400573152664
90,231.72228631073085
91,232.8484739813444
92,234.3416126568602
93,236.5469246372557
94,239.6378776120051
95,243.41674364470612
96,247.60646222463944
97,252.35595212845334
98,257.9379253732725
99,264.30777354964243
100,271.2846927521373
101,278.5787331566881
102,285.88511721192924
103,292.6676719079881
104,298.7796904213938
105,304.09902580427746
106,308.7244110316761
107,312.5376861004198
108,315.45364078875076
109,317.2217175425682
110,317.9764004656768
111,317.9732964476356
112,317.2539438709564
113,315.8654218812202
114,314.6574077501497
115,312.8693484335415
116,310.71266381617346
117,308.58684050871534
118,306.5296201798178
119,304.8591304678513
120,303.8262803008745
121,303.6361370948457
122,304.4497951421257
123,305.3770487182118
124,306.5198061227106
125,307.6768009952416
126,308.5427095314739
127,309.0873956388706
128,309.33862533834025
129,309.0481610931742
130,307.86373980414896
131,305.7020376004484
132,302.4838505603198
133,298.3218977346968
134,293.5810732124707
135,288.44657946681417
136,282.9949990618783
137,277.0566988828271
138,270.83637019459377
139,264.7977361597504
140,259.55723022641257
141,255.40083898504503
142,252.19378789556384
143,250.00633269550903
144,248.78555835676445
145,249.08457978227727
146,250.82151850650104
147,253.4086028061071
148,255.95355374865198
149,257.93511410379836
150,258.53421236530085
151,256.9486431201813
152,253.94828308871092
153,249.26994011650368
154,242.33913973157428
155,233.09481401957706
156,222.20555814468108
157,210.56465514940345
158,198.68595283546173
159,187.03064238792152
160,175.75839356679163
161,165.24461369704534
162,157.01633285950135
163,151.33487329676396
164,148.01253658811106
165,146.47619334941112
166,146.19728673674234
167,147.31395902112996
168,149.88419538775204
169,153.8597932010151
170,158.8004948427891
171,163.0989052711325
172,168.5953565902044
173,175.1996969734816
174,182.2321232241016
175,189.14081938078115
176,196.31947187836155
177,203.7437868382731
178,211.01739002297234
179,218.2547599755396
180,225.58682937167794
181,232.8704798658333
182,239.61300644411065
183,245.58230316988744
184,250.737423717519
185,255.06469507607136
186,258.12272500295563
187,259.80741438012046
188,260.28986654730153
189,259.44361261850725
190,257.63036081038956
191,255.06111087711892
192,252.244042713176
193,249.3801123579799
194,246.90149037350477
195,244.92461149469426
196,243.62351781100736
197,243.16282228693342
198,243.42357685817072
199,244.40499864380254
200,245.86949986206656
201,247.7089058162697
202,249.6783269036701
203,251.51570000627675
204,252.97343185472542
205,254.24496178971566
206,255.70601704914304
207,257.66869012953384
208,260.54214607580616
209,264.14625506413205
210,268.3546033086446
211,273.05408564926785
212,278.1769876695538
213,283.91069942369097
214,290.0151118661043
215,296.39383058586924
216,302.7138056534785
217,308.7349306629533
218,314.07842169216985
219,318.48606041404264
220,321.8634672855971
221,324.21677118573274
222,325.38586766436583
223,325.36103547879026
224,324.16657942039836
225,321.9189750992332
226,318.60268656004985
227,314.11049264873924
228,310.202283945899
229,305.2229872666743
230,299.38195290469554
231,292.84836818907814
232,285.6814670878749
233,277.9285700707735
234,269.389365095938
235,260.11995639570415
236,250.19588318472273
237,239.75629510235945
238,228.8391205948637
239,217.53291185910348
240,206.21176962758273
241,194.8773912564058
242,183.88047022319643
243,173.38198406564968
244,163.77338894481633
245,155.17992842357637
246,147.517274487039
247,140.82683923215475
248,134.89041130721748
249,129.7292874259327
250,125.29939745709414
251,121.45614047797525
252,118.18425826567173
253,115.48058507654024
254,113.1659569974978
255,111.09714749932735
256,109.38138752851194
257,107.76216705674172
258,106.10243136936712
259,104.39168534497801
260,102.95450406801503
261,101.8798047129257
262,101.58624060768221
263,102.29589996006236
264,104.47112726061665
265,108.53629333669235
266,114.2742450801687
267,121.4150152993711
268,129.62100995983764
269,138.9344348216635
270,149.15911664733352
271,160.11298679114935
272,171.31755551835204
273,182.68045073826755
274,193.57103082490272
275,203.15357347151576
276,210.55285853510364
277,215.9041738486807
278,219.8820405794302
279,222.74732766492383
280,225.34463411011268
281,227.74878119684305
282,229.58879334609315
283,231.12419486576115
284,233.2274106178508
285,235.05720832216878
286,237.6216619791808
287,240.85829233472978
288,245.0817397367481
289,250.03009239847893
290,255.61088787326986
291,261.69108275676706
292,267.6414539865798
293,272.8909439402512
294,277.5427158757493
295,282.0926570633052
296,286.3640469476105
297,290.18872230761923
298,293.2487780385244
299,295.0936925760097
300,296.29306913763963
301,297.68297730850145
302,298.9694861096655
303,299.76175507835967
304,300.400881395553
305,300.8747191397062
306,301.3935972160348
307,301.94592167960366
308,302.2890100957516
309,302.1792233277763
310,301.48808585654825
311,300.25659637035517
312,298.8123857350396
313,297.45597695582063
314,295.8538456595559
315,294.14191868836417
316,292.01327508175945
317,289.71745843475236
318,287.37663016982003
319,285.0771322878718
320,283.3717024767226
321,282.44559239132894
322,282.2858215927339
323,282.2218772551003
324,282.31302120907617
325,282.8169226416688
326,283.64941110277505
327,284.888501519765
328,286.1090727234317
329,287.3485708069138
330,288.14623353052593
