,0
0,39.346391937131486
1,73.6062331379337
2,102.88854276741213
3,127.84717859595263
4,149.07834627796814
5,166.92994484796174
6,181.70840058819698
7,193.30907221061457
8,201.80938967948617
9,207.56703466442804
10,211.13257468215104
11,212.80883438750357
12,212.67478190970428
13,211.260847265559
14,208.8607316073471
15,205.4787739586065
16,201.57373336000154
17,197.56712141962169
18,193.2218645555339
19,188.37956067554057
20,183.17183673589858
21,177.72500300422604
22,172.05709538516618
23,166.66462691190037
24,161.5713262561564
25,156.47375361132833
26,151.65528845716045
27,147.05097594184963
28,142.58710012131675
29,138.24586563815927
30,133.80307772327535
31,129.25238158838053
32,124.56693263128179
33,120.01840096386758
34,115.78007676641379
35,111.97954861096377
36,108.42786349362045
37,105.22064106637737
38,102.42990562385069
39,100.6335433475835
40,100.12528788547161
41,101.4809780985273
42,104.46721188969445
43,109.56133019826862
44,116.63269451118177
45,124.74044740140957
46,132.78470957710368
47,139.940382994323
48,145.52538002315254
49,148.58513320093303
50,149.59274273958496
51,148.35029706296726
52,145.42273519968677
53,140.95429696255394
54,135.43121183900558
55,129.33481417086915
56,123.25108009494593
57,117.95823144889276
58,113.04156498685077
59,108.23340005404745
60,103.9608531449012
61,99.70300482749042
62,95.82541559997148
63,92.34653596698121
64,88.873095068885
65,85.46558566698042
66,82.87638899604707
67,81.65133295603562
68,82.69869855151468
69,85.04932783582274
70,88.39941983336155
71,92.55439045028632
72,98.09670773352654
73,104.0100803008841
74,109.99375447183706
75,115.4527264077559
76,119.6572948258711
77,122.43938690715385
78,123.9685443678234
79,124.39498413104542
80,123.72876980011938
81,121.87537779191128
82,119.13527505575178
83,115.4739234976532
84,111.38467724256404
85,107.32570294799189
86,103.76666915558143
87,100.6468918302787
88,98.09768758825277
89,96.00495469565865
90,94.07308485184487
91,92.2582990892738
92,91.15385535621596
93,91.37832011893266
94,92.81334804523271
95,95.06109184884724
96,97.86952638538627
97,100.78339343352155
98,103.30076308745605
99,105.0476690120261
100,105.52193280646954
101,104.39693388967618
102,101.74467309847643
103,97.8031288313213
104,93.13576727292286
105,88.71074241331408
106,85.67373267043004
107,84.50640684765654
108,85.88336654007125
109,89.5208001872303
110,94.979589753585
111,101.47361916197913
112,108.7719579681945
113,115.9434947941107
114,122.18273183265777
115,128.045377939824
116,132.87282400823898
117,136.86384262130065
118,139.99767194393254
119,142.72477667111042
120,145.0256417016687
121,146.9491846476604
122,148.19949131928746
123,148.30668476547632
124,147.36118554179018
125,145.7366251383494
126,143.86009197727526
127,141.87651416661072
128,139.57524171913497
129,137.17936013105157
130,135.1137414472544
131,133.8100409304488
132,133.27741046579163
133,133.4187219876766
134,134.47589107074828
135,136.79326571076962
136,140.86400251838728
137,146.8420851403031
138,154.04959667112695
139,162.2702883206831
140,171.31006969716856
141,181.16827920713126
142,191.70386797953063
143,202.73917316109447
144,213.63803762132565
145,224.24626959813332
146,234.7340677555154
147,244.84439634581125
148,254.15614459187094
149,262.6692752074437
150,269.8638388185033
151,275.4039930280186
152,279.5517953169656
153,282.43109970239703
154,284.0538647213965
155,284.48142195092476
156,283.8671943228594
157,282.26757489069985
158,279.8497010846406
159,276.9685102379082
160,273.5354805961275
161,269.6711465376914
162,265.3864267818535
163,261.0452853605592
164,256.799102624301
165,252.82534721338567
166,249.23227593698226
167,246.24278919971823
168,243.68746168865394
169,241.41597281798494
170,239.40083322241344
171,237.64766177426628
172,235.83590058183586
173,234.02586437041634
174,232.20303848229082
175,230.4534607834819
176,228.3374252079849
177,225.92697175784963
178,223.1573599206415
179,220.33730101518591
180,217.56621673092155
181,214.8909841156281
182,211.97516252605976
183,208.73724398518002
184,205.74363827069868
185,203.019787649413
186,200.7603592387054
187,199.06714254964243
188,197.89842763873543
189,197.01048029014555
190,196.33831628236703
191,195.8454685075717
192,195.37797985877432
193,195.0545711853144
194,194.615878313199
195,193.92246829710638
196,193.04957538630458
197,191.99882481555613
198,190.7036977292364
199,189.16655385240895
200,187.25228855309916
201,185.111162596482
202,182.76013054125212
203,180.02252237387168
204,176.728359390678
205,173.02241087022588
206,168.95286383612472
207,164.5296038337637
208,160.12540030197624
209,155.93282107705292
210,151.5601815304402
211,146.76689629700948
212,141.1834237765444
213,134.7215522620021
214,127.1382440766402
215,118.56334121689567
216,109.26744824223726
217,99.62049076558273
218,90.00680136223764
219,81.04463460147696
220,73.02671923279456
221,65.8499292636422
222,59.89594810918239
223,55.028021366171245
224,51.494138537511645
225,49.40249989873143
226,48.88984327161901
227,49.65492978532934
228,50.32055505225732
229,51.73547399125265
230,54.086019979020556
231,57.09407345042344
