,0
0,483.5106338343491
1,894.3714474516853
2,1243.6690031658557
3,1541.4816275064848
4,1796.4144826602012
5,2015.8276862740968
6,2204.6619982141597
7,2371.555302434535
8,2516.1205106280026
9,2640.4462115248525
10,2747.924699891321
11,2840.4563743866865
12,2919.1795487273107
13,2986.8475018894515
14,3042.1322936075976
15,3086.657759091221
16,3121.9049326903337
17,3146.8786891197133
18,3162.558258622372
19,3168.517267989993
20,3167.907666694111
21,3163.521039896395
22,3157.6697318300016
23,3150.8755738190366
24,3142.0882547629353
25,3130.924315052777
26,3117.7387894033304
27,3102.8679813453696
28,3088.916542488014
29,3075.97351916319
30,3064.012061098049
31,3055.1508832703275
32,3048.992804795742
33,3046.8062195119637
34,3046.0008203870566
35,3046.6587980329773
36,3052.7764353432444
37,3061.7919438790614
38,3073.5573959807757
39,3087.6939139564593
40,3109.014434363425
41,3130.4027117403843
42,3152.0769924070446
43,3172.9800657367637
44,3193.2846900672075
45,3215.2189941798724
46,3235.8926757301906
47,3258.6108642422228
48,3284.209967064335
49,3312.7814994207
50,3342.582247624774
51,3374.172348974227
52,3409.8396414439935
53,3445.485288478328
54,3480.1369647019105
55,3513.742167813228
56,3544.093197701126
57,3570.498593703597
58,3590.629669046062
59,3602.256631147792
60,3605.711219462964
61,3600.6332650677023
62,3589.7328901690566
63,3571.653788411807
64,3544.7166850404496
65,3514.9219006499447
66,3483.121816669036
67,3450.393552408782
68,3417.3373693229687
69,3384.501805891102
70,3351.3151966721157
71,3320.1574111014966
72,3291.9719214468755
73,3268.5371573793764
74,3251.4325498314497
75,3237.526569788072
76,3227.6220989657827
77,3224.618252788851
78,3221.588880613567
79,3222.007474364976
80,3225.487935839524
81,3232.1611944097654
82,3239.3956002568543
83,3247.4799767166405
84,3257.906352728064
85,3270.4693702947607
86,3282.5893525811816
87,3292.9743855783718
88,3304.9382066765156
89,3312.24938708385
90,3316.7149825753727
91,3320.153914929437
92,3321.912436864762
93,3324.7106803841557
94,3327.9248179391748
95,3331.907236550508
96,3337.7629864904743
97,3343.274302784365
98,3350.0405252207884
99,3359.0511186614485
100,3366.372069258418
101,3372.481755949227
102,3378.1937034843804
103,3380.4080022432995
104,3381.497049850422
105,3381.003921601513
106,3378.8728152077147
107,3375.470125803899
108,3371.7888875950903
109,3368.1976915465784
110,3369.1621119812703
111,3374.748980796665
112,3385.8136204780976
113,3403.4833133181137
114,3418.8559460889273
115,3440.8564928845235
116,3469.362116494077
117,3504.995946248003
118,3546.919875808587
119,3594.249931719601
120,3647.7713448097975
121,3706.5352507869256
122,3767.095107406294
123,3828.6906505497723
124,3891.184732590354
125,3953.3625175383577
126,4015.9754123527014
127,4078.432344663148
128,4141.435207085192
129,4200.917286919856
130,4255.670596853729
131,4308.53690360193
132,4359.418301422931
133,4407.708429055472
134,4453.985464323169
135,4501.208097794248
136,4545.845199380476
137,4589.080927784156
138,4630.3922423970125
139,4672.128751882011
140,4711.676168853014
141,4749.807015250027
142,4785.962177916294
143,4821.961128632125
144,4858.057880924863
145,4892.598837399197
146,4924.666514743561
147,4956.970959878262
148,4986.557910204517
149,5013.833667593622
150,5038.718235049287
151,5062.833110013156
152,5085.6140205370775
153,5105.083822753796
154,5120.902207271929
155,5132.324844967637
156,5139.062449474961
157,5142.025623784879
158,5138.864364527669
159,5131.701201011075
160,5119.628706382192
161,5103.501672260877
162,5084.776074182113
163,5062.965588288528
164,5039.5539837001215
165,5013.5507152074415
166,4982.709202818745
167,4946.0787538630775
168,4903.282710572581
169,4854.2947017093065
170,4798.073606614554
171,4749.161253882119
172,4692.627617469618
173,4630.55565916762
174,4564.169215759866
175,4494.842578666778
176,4425.249955798605
177,4354.654698523291
178,4284.192909804117
179,4214.346508616637
180,4144.903694758718
181,4076.0560326768673
182,4007.9287318260854
183,3940.600255660827
184,3873.7983203285685
185,3809.0069202994114
186,3745.478209359122
187,3682.265378754094
188,3620.2452959603834
189,3558.8133110033987
190,3498.940406134289
191,3440.731020827629
192,3385.85304596358
193,3335.4461020120843
194,3286.2633215492424
195,3240.7789172693806
196,3198.3979497080863
197,3160.3704669624676
198,3126.025602594352
199,3095.627000710432
200,3069.7009913302163
201,3046.9805331440666
202,3027.8607342216105
203,3012.08812634353
204,2999.8078139388836
205,2990.1740832160717
206,2984.1345814080946
207,2981.809488987269
208,2982.0948118805463
209,2984.4501932086628
210,2988.766327702995
211,2995.6526020821125
212,3004.0003107477105
213,3015.028390268625
214,3030.9670183542808
215,3050.5816177583124
216,3075.897223586295
217,3107.104810818506
218,3142.561739380284
219,3183.8066402519457
220,3230.464575588101
221,3283.598280368863
222,3342.6778637469424
223,3407.041715781772
224,3475.521395656189
225,3547.731947216562
