,0
0,371.3185299925541
1,699.2746672742104
2,987.467878276706
3,1238.0699506186327
4,1455.367844329056
5,1644.3759840180212
6,1805.3552226112272
7,1942.36000884096
8,2057.471940536502
9,2156.2538627424537
10,2242.143668294601
11,2319.865340837761
12,2391.0115680023096
13,2457.3322935158344
14,2518.696052497004
15,2575.1597559812244
16,2629.180551742873
17,2679.9083395872117
18,2725.90718854669
19,2768.4706550879578
20,2807.5136475801937
21,2844.725819124885
22,2879.0878526661236
23,2912.1975534209364
24,2945.094176090889
25,2976.8654122055723
26,3008.5366883520082
27,3040.8005823704757
28,3075.130942459999
29,3113.6075663186393
30,3154.685078422962
31,3197.2363389285224
32,3244.340744661752
33,3295.4888290628337
34,3347.942573160073
35,3400.7314135780953
36,3452.3506524191143
37,3503.3720169134026
38,3551.9139723412063
39,3599.813639806022
40,3646.9451794579127
41,3693.269463816474
42,3738.5537546960886
43,3779.2288146032183
44,3814.7816714939786
45,3844.954991809866
46,3870.9637482985804
47,3893.438064926091
48,3909.5040989690106
49,3919.547866413974
50,3924.0828891938827
51,3925.955694405242
52,3927.2505980585647
53,3928.207028320788
54,3928.708678910995
55,3931.708135933336
56,3938.827197589756
57,3945.020781230841
58,3956.922905585191
59,3975.74009618096
60,3998.516084368408
61,4025.5166108236
62,4058.19211876588
63,4093.8516804685496
64,4132.923194739843
65,4173.277770572213
66,4213.977772086699
67,4255.056766793239
68,4295.772534013318
69,4335.6611007263855
70,4373.0225037110085
71,4408.133282015539
72,4442.310245393477
73,4476.404896384721
74,4507.612425699797
75,4536.609411511869
76,4562.353016354124
77,4586.004381167746
78,4606.25961132822
79,4623.1488144814
80,4636.703361833103
81,4646.932562165236
82,4654.402059971351
83,4658.974135962201
84,4660.4771093637455
85,4657.742700789183
86,4651.309974889091
87,4639.419557144539
88,4623.105503380939
89,4603.497424299891
90,4582.685569834002
91,4559.924504059397
92,4536.058262658295
93,4510.579199591996
94,4485.235972834953
95,4461.251382673041
96,4439.261174755789
97,4416.665143898438
98,4393.537056931086
99,4370.5791346295355
100,4346.246040861938
101,4321.0873233629945
102,4295.113197056975
103,4268.444902654625
104,4242.56930818979
105,4217.495936739767
106,4193.342084723424
107,4170.232819268793
108,4148.432353068018
109,4129.723345370121
110,4112.740730289313
111,4096.323701966391
112,4080.0657527645085
113,4062.452087903468
114,4047.1281994743626
115,4029.8554468713755
116,4009.6885825905442
117,3984.8136956242374
118,3955.085273172683
119,3920.9624674513607
120,3881.0839307041897
121,3834.0211370950165
122,3783.964510986572
123,3733.9712380529686
124,3686.0031342389625
125,3639.163694063666
126,3593.7336786284923
127,3551.0156506822336
128,3511.5509228524156
129,3474.124857934988
130,3437.497844471358
131,3403.0465753487742
132,3370.5045682152117
133,3340.2764389308923
134,3311.176880241826
135,3284.2990801015862
136,3260.7812280705416
137,3239.42326626116
138,3223.131137371432
139,3207.5516933670865
140,3194.7428878555556
141,3185.93430318694
142,3179.1527301438778
143,3174.6200329718736
144,3173.0217043131365
145,3173.7456977638135
146,3178.3640665269786
147,3188.2275034371833
148,3202.2403937747795
149,3220.7536537083365
150,3242.591233524693
151,3268.4172596004078
152,3295.8601309426754
153,3326.023195681166
154,3357.7628358792035
155,3392.125338329682
156,3428.791510881023
157,3465.9399925161456
158,3502.579717851207
159,3538.246728042953
160,3573.4741475229775
161,3605.6465490145433
162,3635.4114016466992
163,3662.908695160445
164,3688.72843415707
165,3713.6881879076836
166,3737.3586571675705
167,3760.834304752628
168,3785.814554123168
169,3812.318074501257
170,3841.810063553408
171,3867.468094028779
172,3897.910431804849
173,3933.588396080881
174,3972.5861756278323
